Date,wdsp,wdsp^3,glorad
14/05/2005, ,#VALUE!, 
18/05/2005, ,#VALUE!, 
19/05/2005,11.5,1520.875,1454
20/05/2005,10.9,1295.029,1753
21/05/2005,6.4,262.144,1916
22/05/2005,5.9,205.379,1398
23/05/2005,12.2,1815.848,1506
24/05/2005,9.1,753.571,1507
25/05/2005,14.1,2803.221,629
26/05/2005,8.3,571.787,2270
27/05/2005,4.2,74.088,914
28/05/2005,14.9,3307.949,1653
29/05/2005,4.3,79.507,1828
30/05/2005,3.2,32.768,1399
31/05/2005,6.7,300.763,1650
01/06/2005,9.5,857.375,1133
02/06/2005,11.9,1685.159,1333
03/06/2005,8,512,1471
04/06/2005,11.9,1685.159,1383
05/06/2005,3.9,59.319,751
06/06/2005,4,64,2106
07/06/2005,7,343,1379
08/06/2005,5.1,132.651,2563
09/06/2005,2.2,10.648,1176
10/06/2005,4.9,117.649,1725
11/06/2005,5.5,166.375,2518
12/06/2005,6.2,238.328,1342
13/06/2005,7,343,1760
14/06/2005,8.9,704.969,995
15/06/2005,8.5,614.125,1482
16/06/2005,10.1,1030.301,1745
17/06/2005,7.5,421.875,1373
18/06/2005,7,343,818
19/06/2005,5.5,166.375,2413
20/06/2005,6.4,262.144,1738
21/06/2005,7.9,493.039,1378
22/06/2005,9.3,804.357,2704
23/06/2005,5.4,157.464,992
24/06/2005,5.6,175.616,1047
25/06/2005,7.7,456.533,727
26/06/2005,3.6,46.656,1848
27/06/2005,2.8,21.952,2507
28/06/2005,2.7,19.683,1455
29/06/2005,5.9,205.379,1395
30/06/2005,6.5,274.625,1428
01/07/2005,5,125,933
02/07/2005,11,1331,1367
03/07/2005,8.6,636.056,1491
04/07/2005,5.7,185.193,2188
05/07/2005,10,1000,1923
06/07/2005, ,#VALUE!, 
08/07/2005,3.8,54.872,949
09/07/2005,3.8,54.872,1035
10/07/2005,2.5,15.625,2047
11/07/2005,2.6,17.576,2721
12/07/2005,3.9,59.319,2248
13/07/2005,4.1,68.921,1960
14/07/2005,6.5,274.625,1584
15/07/2005,5.5,166.375,2052
16/07/2005,4.1,68.921,2472
17/07/2005,5.7,185.193,1917
18/07/2005,10.8,1259.712,1798
