Date,wdsp,wdsp^3,glorad
05/12/2010,2.1,9.261,0
06/12/2010,4.5,91.125,279
07/12/2010,6,216,393
08/12/2010,4.4,85.184,388
09/12/2010,2.7,19.683,132
10/12/2010,3.2,32.768,152
11/12/2010,2.3,12.167,143
12/12/2010,5,125,225
13/12/2010,5.4,157.464,263
14/12/2010,3.6,46.656,331
15/12/2010,4,64,125
16/12/2010,9.2,778.688,148
17/12/2010,6.1,226.981,300
18/12/2010,4.3,79.507,242
19/12/2010,6.3,250.047,191
20/12/2010,2.3,12.167,348
21/12/2010,2.4,13.824,358
22/12/2010,1.1,1.331,373
23/12/2010,0.9,0.729,349
24/12/2010,0.3,0.027,382
25/12/2010,2.1,9.261,352
26/12/2010,11.6,1560.896,30
27/12/2010,8.1,531.441,54
28/12/2010,6.4,262.144,135
29/12/2010,6.6,287.496,59
30/12/2010,5.9,205.379,143
31/12/2010,2.3,12.167,63
01/01/2011,3.5,42.875,161
02/01/2011,3.5,42.875,118
03/01/2011,2.6,17.576,250
04/01/2011,8.3,571.787,67
05/01/2011,5.4,157.464,283
06/01/2011,3.4,39.304,301
07/01/2011,7.3,389.017,218
08/01/2011,6.8,314.432,215
09/01/2011,4.1,68.921,342
10/01/2011,5.9,205.379,91
11/01/2011,6.9,328.509,216
12/01/2011,8.9,704.969,76
13/01/2011,7.4,405.224,117
14/01/2011,11.2,1404.928,331
15/01/2011,16.2,4251.528,23
16/01/2011,11.6,1560.896,385
17/01/2011,2.8,21.952,362
18/01/2011,2.3,12.167,463
19/01/2011,3.2,32.768,491
20/01/2011,4.1,68.921,408
21/01/2011,2,8,502
22/01/2011,2.9,24.389,286
23/01/2011,1.5,3.375,238
24/01/2011,3.6,46.656,235
25/01/2011,7.7,456.533,119
26/01/2011,7.5,421.875,369
27/01/2011,6.2,238.328,326
28/01/2011,2.8,21.952,531
29/01/2011,3.3,35.937,258
30/01/2011,4.6,97.336,405
31/01/2011,8.2,551.368,142
01/02/2011,9.5,857.375,279
02/02/2011,14.5,3048.625,334
03/02/2011,14.8,3241.792,152
04/02/2011,22.8,11852.352,121
05/02/2011,5.1,132.651,112
06/02/2011,4.4,85.184,250
07/02/2011,9.8,941.192,567
08/02/2011,7,343,447
09/02/2011,4.8,110.592,135
10/02/2011,4.8,110.592,558
11/02/2011,5.8,195.112,411
12/02/2011,7.9,493.039,373
13/02/2011,2.5,15.625,441
14/02/2011,6,216,604
15/02/2011,9,729,283
16/02/2011,6.1,226.981,676
17/02/2011,4,64,365
18/02/2011,6.8,314.432,192
19/02/2011,5.6,175.616,766
20/02/2011,7.9,493.039,360
21/02/2011,3.3,35.937,791
22/02/2011,6,216,192
23/02/2011,9.8,941.192,506
24/02/2011,9.5,857.375,449
25/02/2011,10.7,1225.043,616
26/02/2011,6.6,287.496,860
27/02/2011,7.7,456.533,929
28/02/2011,2.1,9.261,913
01/03/2011,3.4,39.304,1155
02/03/2011,3.1,29.791,970
03/03/2011,2.9,24.389,1148
04/03/2011,3.6,46.656,953
05/03/2011,4,64,609
06/03/2011,3.4,39.304,258
07/03/2011,4.1,68.921,916
08/03/2011,9.7,912.673,516
09/03/2011,14.5,3048.625,919
10/03/2011,13.7,2571.353,842
11/03/2011,5.3,148.877,262
12/03/2011,6,216,711
13/03/2011,8.8,681.472,1128
14/03/2011,4.9,117.649,755
15/03/2011,2.7,19.683,1449
16/03/2011,4.8,110.592,1518
17/03/2011,4.2,74.088,830
18/03/2011,5.2,140.608,1132
19/03/2011,6.5,274.625,905
